,fit_time,batch_size,learning_rate,n_weights,test_score,rank,actual_weights
419,2.702374505996704,10,0.005,30,0.35632551169837823,1101,31
420,2.9241809844970703,10,0.005,60,0.07040404335566564,867,61
421,2.1171387672424316,10,0.005,100,0.33003246784210205,1066,100
422,2.423917865753174,10,0.005,300,0.011448725285299588,623,301
423,2.5394091606140137,10,0.005,600,0.009764989576069638,604,601
424,2.751442718505859,10,0.005,1000,0.0018685942410229472,138,1000
425,2.3243839740753174,10,0.005,3000,0.003620296150620561,371,3001
426,2.3028419971466065,10,0.005,6000,0.003378181104926625,350,6001
427,2.20669903755188,10,0.005,10000,0.0028348001069389284,291,10000
428,2.2072972774505617,10,0.005,30000,0.0013724861375521869,68,30001
429,5.802880191802979,10,0.001,10,0.4675056986510754,1257,10
430,6.2462965965271,10,0.001,30,0.4187474146485329,1184,31
431,6.969960260391235,10,0.001,60,0.4023734441783745,1161,61
432,7.678267240524292,10,0.001,100,0.0492411889747018,824,100
433,6.105871772766113,10,0.001,300,0.036709851321938915,796,301
434,4.632810831069946,10,0.001,600,0.006714510347228498,547,601
435,3.91632719039917,10,0.001,1000,0.0170074594381731,687,1000
436,3.5997740268707275,10,0.001,3000,0.013997203733015339,655,3001
437,3.372182273864746,10,0.001,6000,0.009006180417782162,592,6001
438,3.4425920963287355,10,0.001,10000,0.004440335852996214,453,10000
439,2.8866806507110594,10,0.001,30000,0.01183997723273933,631,30001
440,9.332642698287964,10,0.0005,10,0.4672341249883175,1254,10
441,10.044538736343384,10,0.0005,30,0.14185267519205808,962,31
442,10.403578996658325,10,0.0005,60,0.065310829601367,855,61
443,9.859833240509033,10,0.0005,100,0.014945657484349794,669,100
444,7.927400541305542,10,0.0005,300,0.012966708048043073,640,301
445,7.3451580047607425,10,0.0005,600,0.006611854633956682,539,601
446,6.242506837844848,10,0.0005,1000,0.0035810285655315964,369,1000
447,5.2830719470977785,10,0.0005,3000,0.00719971967046149,561,3001
448,4.261404228210449,10,0.0005,6000,0.00979334559669951,605,6001
449,3.735212230682373,10,0.0005,10000,0.004063161966041662,416,10000
450,3.394922065734863,10,0.0005,30000,0.00483679273747839,475,30001
451,29.51806244850159,10,0.0001,10,0.3885453660041094,1135,10
452,33.326079511642455,10,0.0001,30,0.08544076764956117,901,31
453,33.8851842880249,10,0.0001,60,0.0025765524231246674,254,61
454,30.150372171401976,10,0.0001,100,0.034742441998969295,786,100
455,25.655392932891846,10,0.0001,300,0.013940147789253388,653,301
456,19.706301164627074,10,0.0001,600,0.0035495990683557465,364,601
457,19.350852680206298,10,0.0001,1000,0.043413201841758564,809,1000
458,14.781671667099,10,0.0001,3000,0.019208448662539013,719,3001
459,10.634761095046997,10,0.0001,6000,0.005940903416194488,522,6001
460,10.518871307373047,10,0.0001,10000,0.005773550718731713,520,10000
461,8.148409461975097,10,0.0001,30000,0.015744228690164164,672,30001
462,2.6762434005737306,20,0.1,10,0.3971456189115997,1152,10
463,2.191938591003418,20,0.1,30,0.0021357667865231633,177,31
464,2.031367635726929,20,0.1,60,0.0037026637539383954,385,61
465,1.954174280166626,20,0.1,100,0.002162216475699097,185,100
466,1.9380180358886718,20,0.1,300,0.001770871887129033,119,301
467,1.8237232208251952,20,0.1,600,0.4140246865921654,1182,601
468,1.7361577987670898,20,0.1,1000,0.5051820859313011,1295,1000
469,1.5797751903533936,20,0.1,3000,0.6991364635527134,1334,3001
470,1.514150857925415,20,0.1,6000,0.7127829067409038,1337,6001
471,1.4345626354217529,20,0.1,10000,0.7163526736199856,1338,10000
472,1.6180737495422364,20,0.1,30000,0.7197311513125897,1341,30001
473,1.6854928493499757,20,0.05,10,0.08166487937560304,888,10
474,1.7786435604095459,20,0.05,30,0.01981739340117201,724,31
475,2.0606901168823244,20,0.05,60,0.003669107559835538,379,61
476,2.0658758640289308,20,0.05,100,0.003561566793359816,366,100
477,1.9061029434204102,20,0.05,300,0.001419982900551986,78,301
478,1.6623550415039063,20,0.05,600,0.0010297324450220912,31,601
479,1.7062376022338868,20,0.05,1000,0.001142007828457281,44,1000
480,1.5514510154724122,20,0.05,3000,0.4733865953981876,1275,3001
481,1.7281795978546142,20,0.05,6000,0.46726284325122835,1255,6001
482,1.854041576385498,20,0.05,10000,0.6398329719901085,1329,10000
483,1.6737242221832276,20,0.05,30000,0.6180835027247668,1327,30001
484,3.060615587234497,20,0.01,10,0.06898384478408844,863,10
485,3.38714280128479,20,0.01,30,0.0035320050898008048,362,31
486,3.5181925296783447,20,0.01,60,0.004778275603894144,471,61
487,2.6168022632598875,20,0.01,100,0.0027687273803167047,279,100
488,2.2242523670196532,20,0.01,300,0.0017480760579928756,116,301
489,2.1448641300201414,20,0.01,600,0.0018418772204313427,131,601
490,1.9785098552703857,20,0.01,1000,0.0018893939646659418,140,1000
491,1.7443353176116942,20,0.01,3000,0.0008438611592282541,20,3001
492,2.1971243381500245,20,0.01,6000,0.0007664237065910129,17,6001
493,2.083627986907959,20,0.01,10000,0.0007227966860227752,9,10000
494,2.1107547760009764,20,0.01,30000,0.0007391113771518576,11,30001
495,2.8928643703460692,20,0.005,10,0.3421412710682489,1083,10
496,3.466929292678833,20,0.005,30,0.01838936939602718,708,31
497,3.023514461517334,20,0.005,60,0.014553926250664517,663,61
498,3.9909271240234374,20,0.005,100,0.004436119989259168,452,100
499,2.5196625232696532,20,0.005,300,0.0028719476889818908,294,301
500,2.016209030151367,20,0.005,600,0.002970607807219494,305,601
501,2.2272442817687987,20,0.005,1000,0.0018593774002511054,136,1000
502,2.0932019710540772,20,0.005,3000,0.0019169512801454403,145,3001
503,2.100981426239014,20,0.005,6000,0.0011280141261522658,38,6001
504,2.21846718788147,20,0.005,10000,0.0007450655884895241,13,10000
505,1.968336009979248,20,0.005,30000,0.0013922477108280872,76,30001
506,6.857660865783691,20,0.001,10,0.43937784461304547,1203,10
507,8.36203842163086,20,0.001,30,0.007046525366604328,556,31
508,12.974304437637329,20,0.001,60,0.003624194028088823,372,61
509,10.902444505691529,20,0.001,100,0.0027085405512480066,273,100
510,6.780467796325683,20,0.001,300,0.002358975785318762,219,301
511,5.117914342880249,20,0.001,600,0.003363717702450231,348,601
512,5.369641447067261,20,0.001,1000,0.002073000982636586,167,1000
513,3.6610098838806153,20,0.001,3000,0.002810047645471059,285,3001
514,3.132821798324585,20,0.001,6000,0.0019397711905185134,148,6001
515,3.265467977523804,20,0.001,10000,0.00155728941608686,90,10000
516,3.2128078937530518,20,0.001,30000,0.0013917911899625323,75,30001
517,13.229421663284302,20,0.0005,10,0.08587576538993744,902,10
518,20.890136194229125,20,0.0005,30,0.016415286535630003,683,31
519,14.378748846054076,20,0.0005,60,0.017616774393536615,698,61
520,14.550889015197754,20,0.0005,100,0.003067456098506227,316,100
521,11.576642179489136,20,0.0005,300,0.0020329242339357733,161,301
522,7.797547817230225,20,0.0005,600,0.0025004527997225523,244,601
523,6.375550413131714,20,0.0005,1000,0.0023983647290151565,228,1000
524,5.249561738967896,20,0.0005,3000,0.002342390615376644,213,3001
525,4.154290962219238,20,0.0005,6000,0.0024332881817827,236,6001
526,4.051166534423828,20,0.0005,10000,0.0023118391749449075,210,10000
527,3.909345817565918,20,0.0005,30000,0.001784347085049376,120,30001
528,38.675573682785036,20,0.0001,10,0.07472039591521025,873,10
529,37.43189949989319,20,0.0001,30,0.01746143163763918,696,31
530,43.65086932182312,20,0.0001,60,0.005179297854192555,492,61
531,33.42880501747131,20,0.0001,100,0.006862111936789006,553,100
532,28.39267315864563,20,0.0001,300,0.0036717872659210115,380,301
533,22.06160349845886,20,0.0001,600,0.0027231431973632424,274,601
534,22.92589144706726,20,0.0001,1000,0.002457022940507159,240,1000
535,16.191700744628907,20,0.0001,3000,0.002270258346106857,202,3001
536,13.357679080963134,20,0.0001,6000,0.0019674592185765505,151,6001
537,11.261684894561768,20,0.0001,10000,0.0024834354408085346,242,10000
538,8.881649398803711,20,0.0001,30000,0.002025636931648478,160,30001
539,3.4441902160644533,20,0.1,10,0.3813518621143885,1127,10
540,2.2372172832489015,20,0.1,30,0.09415020304732025,917,31
541,1.8203327178955078,20,0.1,60,0.3958353586960584,1151,61
542,1.9685370922088623,20,0.1,100,0.08657612986862659,904,100
543,2.1462613582611083,20,0.1,300,0.0027689971204381434,280,301
544,2.037751579284668,20,0.1,600,0.3176971484994283,1051,601
545,2.432295799255371,20,0.1,1000,0.009568590416165534,600,1000
546,1.9116877555847167,20,0.1,3000,0.4235157608185546,1190,3001
547,1.7567013263702393,20,0.1,6000,0.4050303531810641,1172,6001
548,1.7100271701812744,20,0.1,10000,0.5418677143752575,1310,10000
549,1.7971940517425538,20,0.1,30000,0.5626036301255226,1313,30001
550,1.7317686080932617,20,0.05,10,0.3656880320515484,1112,10
551,1.812952184677124,20,0.05,30,0.3420546184759587,1082,31
552,2.0160086154937744,20,0.05,60,0.09013263973174616,911,61
553,2.1444647789001463,20,0.05,100,0.004393580593750812,448,100
554,2.168801689147949,20,0.05,300,0.0032032243623689284,330,301
555,1.8753868103027345,20,0.05,600,0.003477535016281763,356,601
556,2.133694076538086,20,0.05,1000,0.0024407986595178953,238,1000
557,1.8348935127258301,20,0.05,3000,0.001210807418647164,52,3001
558,1.7752521514892579,20,0.05,6000,0.31628639837144873,1050,6001
559,2.056301164627075,20,0.05,10000,0.003725488146301359,389,10000
560,1.7126196384429933,20,0.05,30000,0.4351246469654143,1198,30001
561,1.929640817642212,20,0.01,10,0.39443789317156186,1149,10
562,2.966866636276245,20,0.01,30,0.11633887790958397,939,31
563,2.5934643745422363,20,0.01,60,0.02208249396062456,743,61
564,3.7910621643066404,20,0.01,100,0.05055619571212446,825,100
565,2.505699396133423,20,0.01,300,0.0032415360619779676,335,301
566,2.2797044277191163,20,0.01,600,0.0021393790339061525,180,601
567,1.9599586009979248,20,0.01,1000,0.0017599319078726694,118,1000
568,2.10038366317749,20,0.01,3000,0.0028481803179602138,292,3001
569,2.2597580909729005,20,0.01,6000,0.0011546984569577035,45,6001
570,2.2206615924835207,20,0.01,10000,0.00419626830262132,429,10000
571,2.047724485397339,20,0.01,30000,0.0033252685025217943,341,30001
572,2.383426856994629,20,0.005,10,0.3601462960010394,1105,10
573,4.063733530044556,20,0.005,30,0.00556925549171865,511,31
574,3.6791611671447755,20,0.005,60,0.02470739512355067,759,61
575,4.085474824905395,20,0.005,100,0.037431770365219566,799,100
576,3.0624107837677004,20,0.005,300,0.0016015304980101063,99,301
577,2.394596815109253,20,0.005,600,0.01616764564823825,678,601
578,2.585885524749756,20,0.005,1000,0.009310682903742418,596,1000
579,2.439077854156494,20,0.005,3000,0.005596348529797979,514,3001
580,2.2553687572479246,20,0.005,6000,0.002537785550521221,248,6001
581,2.306831979751587,20,0.005,10000,0.004703914106357843,466,10000
582,2.435088777542114,20,0.005,30000,0.0019175703375367448,146,30001
583,7.009255695343017,20,0.001,10,0.41896063181338833,1186,10
584,5.944702959060669,20,0.001,30,0.40597982835024593,1175,31
585,6.927675199508667,20,0.001,60,0.1518913727835752,973,61
586,10.02160096168518,20,0.001,100,0.0029587228418677114,304,100
587,6.415842819213867,20,0.001,300,0.0030578153076930904,314,301
588,5.3522861957550045,20,0.001,600,0.013522137518157252,650,601
589,6.796824359893799,20,0.001,1000,0.0172034110117238,692,1000
590,4.119185113906861,20,0.001,3000,0.014265872805844992,660,3001
591,4.018654012680054,20,0.001,6000,0.004478724530781619,455,6001
592,3.5114098072052,20,0.001,10000,0.003723561455262825,387,10000
593,2.856959915161133,20,0.001,30000,0.0043514017335837705,441,30001
594,11.121459245681763,20,0.0005,10,0.46713498532772063,1250,10
595,17.708045959472656,20,0.0005,30,0.08353984197892714,892,31
596,14.997095537185668,20,0.0005,60,0.014862553821876645,667,61
597,15.900679016113282,20,0.0005,100,0.003756495867855847,395,100
598,16.629529619216918,20,0.0005,300,0.004386075792717747,447,301
599,11.593795824050904,20,0.0005,600,0.03403295793104917,784,601
600,7.033391857147217,20,0.0005,1000,0.005228958473890088,493,1000
601,6.2963629245758055,20,0.0005,3000,0.01334671396180056,645,3001
602,5.771366548538208,20,0.0005,6000,0.0022963300747505856,207,6001
603,5.376622009277344,20,0.0005,10000,0.0039015813163132407,409,10000
604,4.746507835388184,20,0.0005,30000,0.004086297447793185,418,30001
605,31.586930513381958,20,0.0001,10,0.4508988092653453,1218,10
606,38.38215880393982,20,0.0001,30,0.40474584660260005,1170,31
607,37.94313297271729,20,0.0001,60,0.08026332809822634,887,61
608,31.739921140670777,20,0.0001,100,0.007145809649955481,559,100
609,32.90799703598022,20,0.0001,300,0.04347143850754946,810,301
610,31.415588903427125,20,0.0001,600,0.0257968253994477,762,601
611,24.65666389465332,20,0.0001,1000,0.023382469604257494,751,1000
612,17.727592945098877,20,0.0001,3000,0.0049641076795523984,481,3001
613,17.81116976737976,20,0.0001,6000,0.013618326763389633,651,6001
614,13.919377899169922,20,0.0001,10000,0.00562235791439889,517,10000
615,10.692806100845337,20,0.0001,30000,0.0051062444967101325,488,30001
616,2.8623446941375734,20,0.1,10,0.5406562358140945,1309,10
617,2.3570969581604,20,0.1,30,0.379269766563084,1124,31
618,2.046926164627075,20,0.1,60,0.3658535047317855,1113,61
619,2.1424709796905517,20,0.1,100,0.430984532693401,1195,100
620,2.0102251052856444,20,0.1,300,0.03573116419138387,792,301
621,2.4368834495544434,20,0.1,600,0.003642108594067395,375,601
622,2.267136812210083,20,0.1,1000,0.2993562374729663,1045,1000
623,2.3162043571472166,20,0.1,3000,0.05281029445468448,833,3001
624,2.036553907394409,20,0.1,6000,0.6424027502915124,1331,6001
625,2.1157418727874755,20,0.1,10000,0.5203459836542607,1299,10000
626,2.1301033020019533,20,0.1,30000,0.5285287087783217,1307,30001
627,2.144865036010742,20,0.05,10,0.12122580103459768,943,10
628,2.1699968338012696,20,0.05,30,0.12692976831458508,950,31
629,2.207298231124878,20,0.05,60,0.38776045851991514,1134,61
630,2.401377964019775,20,0.05,100,0.07453731605201028,872,100
631,2.2489858150482176,20,0.05,300,0.32460400692289115,1058,301
632,1.8955316543579102,20,0.05,600,0.0015699253010097892,91,601
633,2.185754680633545,20,0.05,1000,0.002002832610742189,155,1000
634,1.866209125518799,20,0.05,3000,0.003664066318015102,378,3001
635,2.03176589012146,20,0.05,6000,0.0007522061016061344,15,6001
636,2.0690673351287843,20,0.05,10000,0.000747146886351402,14,10000
637,1.8773797035217286,20,0.05,30000,0.4960267615453631,1289,30001
638,2.137484979629517,20,0.01,10,0.4682507589459419,1261,10
639,2.20490403175354,20,0.01,30,0.060997164156287906,844,31
640,2.5503798484802247,20,0.01,60,0.02429530405534024,757,61
641,1.8999191761016845,20,0.01,100,0.3254075477423612,1061,100
642,2.573119068145752,20,0.01,300,0.003650456725154072,376,301
643,3.0656017303466796,20,0.01,600,0.0025215842702891677,247,601
644,2.2368178844451903,20,0.01,1000,0.030519627252942882,775,1000
645,2.254772996902466,20,0.01,3000,0.0008292461639939575,19,3001
646,1.994866132736206,20,0.01,6000,0.002015525473689195,158,6001
647,2.198320770263672,20,0.01,10000,0.0006352616488584317,3,10000
648,2.110356664657593,20,0.01,30000,0.0013825720656313934,73,30001
649,2.5962567806243895,20,0.005,10,0.4676716782152653,1258,10
650,2.736282730102539,20,0.005,30,0.14479147270321846,966,31
651,2.8001123428344727,20,0.005,60,0.05057415645860601,826,61
652,2.774780797958374,20,0.005,100,0.019101487004081718,718,100
653,2.4416728973388673,20,0.005,300,0.006250041592284106,532,301
654,2.065476894378662,20,0.005,600,0.0029114361212123187,299,601
655,2.091407585144043,20,0.005,1000,0.0012223924393765628,55,1000
656,2.5984519958496093,20,0.005,3000,0.0024251446673588363,232,3001
657,1.9976581573486327,20,0.005,6000,0.0022917872003745286,206,6001
658,2.233228302001953,20,0.005,10000,0.0027264941280009227,275,10000
659,2.244597816467285,20,0.005,30000,0.0013729412472457624,69,30001
660,6.049023628234863,20,0.001,10,0.4678769461810589,1259,10
661,6.303144025802612,20,0.001,30,0.478459857404232,1279,31
662,8.308382081985474,20,0.001,60,0.13418147672200575,957,61
663,6.683128213882446,20,0.001,100,0.021765960755874402,739,100
664,7.235650300979614,20,0.001,300,0.011585817759623751,626,301
665,5.297234344482422,20,0.001,600,0.002244719342706958,198,601
666,3.6857440948486326,20,0.001,1000,0.01630004479084164,681,1000
667,3.155561685562134,20,0.001,3000,0.005412005518883234,504,3001
668,2.9754428386688234,20,0.001,6000,0.006698503984080162,544,6001
669,2.7454581260681152,20,0.001,10000,0.010274043441313552,612,10000
670,2.551975631713867,20,0.001,30000,0.005048778292257338,485,30001
671,9.262829685211182,20,0.0005,10,0.4069605251774192,1176,10
672,9.904315948486328,20,0.0005,30,0.391236869864224,1142,31
673,9.717014360427857,20,0.0005,60,0.003750991076231003,394,61
674,10.115549230575562,20,0.0005,100,0.010502155788708478,616,100
675,7.6070574760437015,20,0.0005,300,0.0148221885350722,666,301
676,6.653806495666504,20,0.0005,600,0.018012573599116878,703,601
677,5.562923336029053,20,0.0005,1000,0.03590884055156494,793,1000
678,4.791386222839355,20,0.0005,3000,0.005578758474439382,512,3001
679,3.666594648361206,20,0.0005,6000,0.008944336426793598,589,6001
680,4.029424810409546,20,0.0005,10000,0.020087766503274908,726,10000
681,3.1396055698394774,20,0.0005,30000,0.004816063944599591,474,30001
682,32.41172504425049,20,0.0001,10,0.4672321677207947,1253,10
683,34.34515414237976,20,0.0001,30,0.07515792180784046,877,31
684,25.022285652160644,20,0.0001,60,0.3324650202062912,1067,61
685,28.715210151672363,20,0.0001,100,0.3281445629632799,1064,100
686,21.437472438812257,20,0.0001,300,0.004704219098493922,467,301
687,21.87430372238159,20,0.0001,600,0.011189331067726016,620,601
688,17.562635278701784,20,0.0001,1000,0.0017884702858282254,122,1000
689,15.47362117767334,20,0.0001,3000,0.01817075252183713,706,3001
690,10.914412832260131,20,0.0001,6000,0.003543723453185521,363,6001
691,9.843277978897095,20,0.0001,10000,0.006177963448863011,528,10000
692,8.099341201782227,20,0.0001,30000,0.01785556018585339,701,30001
693,2.659887456893921,40,0.1,10,0.35322120040655136,1094,10
694,2.12990460395813,40,0.1,30,0.00930874900368508,595,31
695,2.305833339691162,40,0.1,60,0.006538286191062071,538,61
696,1.7016498565673828,40,0.1,100,0.3947540367298643,1150,100
697,1.497197723388672,40,0.1,300,0.02752417331794277,768,301
698,1.3976629734039308,40,0.1,600,0.4056003836914897,1174,601
699,1.42359299659729,40,0.1,1000,0.4834041617810726,1284,1000
700,1.5333005428314208,40,0.1,3000,0.7064738530665636,1335,3001
701,1.552051591873169,40,0.1,6000,0.7123625904321671,1336,6001
702,1.8191353321075439,40,0.1,10000,0.7166756242513657,1339,10000
703,1.67153000831604,40,0.1,30000,0.7186685182154179,1340,30001
704,1.8997193813323974,40,0.05,10,0.07940804311074316,885,10
705,4.047575855255127,40,0.05,30,0.003655082482146099,377,31
706,4.521109771728516,40,0.05,60,0.008710762835107744,585,61
707,4.0970440864562985,40,0.05,100,0.0023462903482140973,214,100
708,3.264670419692993,40,0.05,300,0.0018101861933246255,125,301
709,2.6856187343597413,40,0.05,600,0.0008786437807430048,22,601
710,2.644927453994751,40,0.05,1000,0.0006537461806146894,4,1000
711,3.055229902267456,40,0.05,3000,0.4476107367430814,1212,3001
712,2.1739864349365234,40,0.05,6000,0.5738642097916454,1314,6001
713,3.8993710041046143,40,0.05,10000,0.6601398083381355,1332,10000
714,2.4083598136901854,40,0.05,30000,0.6170028198510409,1326,30001
715,2.657692718505859,40,0.01,10,0.49079380432958714,1286,10
716,3.760144567489624,40,0.01,30,0.007683062262367457,569,31
717,4.164463710784912,40,0.01,60,0.0037806643405929206,399,61
718,2.860151529312134,40,0.01,100,0.017912198658450507,702,100
719,2.832426118850708,40,0.01,300,0.0028713428735500203,293,301
720,2.4522433280944824,40,0.01,600,0.0030464381037745626,313,601
721,2.0086297035217284,40,0.01,1000,0.0031868982245214284,328,1000
722,1.9996536731719972,40,0.01,3000,0.0021732903209340294,186,3001
723,2.109758424758911,40,0.01,6000,0.0012443924944818719,58,6001
724,1.9920721530914307,40,0.01,10000,0.0020807086635613813,172,10000
725,2.4416706562042236,40,0.01,30000,0.0007013616968833958,7,30001
726,3.320520305633545,40,0.005,10,0.12784853130578994,952,10
727,3.5068217754364013,40,0.005,30,0.016849812108557672,686,31
728,3.5311571598052978,40,0.005,60,0.007298312862985767,565,61
729,3.700903558731079,40,0.005,100,0.0032407006743596866,334,100
730,3.036480712890625,40,0.005,300,0.003350516821956262,345,301
731,2.594062900543213,40,0.005,600,0.0022764982422813773,203,601
732,2.5996487140655518,40,0.005,1000,0.0018098237458616495,124,1000
733,2.042937135696411,40,0.005,3000,0.0015764209223561921,93,3001
734,2.48535361289978,40,0.005,6000,0.0016873737673449795,109,6001
735,2.1747848987579346,40,0.005,10000,0.001373870819588774,70,10000
736,2.3776413917541506,40,0.005,30000,0.002803743485128507,284,30001
737,8.336506271362305,40,0.001,10,0.03007153847720474,773,10
738,12.315666055679321,40,0.001,30,0.005251498671714217,494,31
739,10.52206211090088,40,0.001,60,0.003675001466763206,381,61
740,8.727859401702881,40,0.001,100,0.0044313688413240016,450,100
741,6.783860301971435,40,0.001,300,0.0018952461570734159,142,301
742,5.40594367980957,40,0.001,600,0.002741444297134876,278,601
743,4.092656087875366,40,0.001,1000,0.202446814920404,998,1000
744,3.991525745391846,40,0.001,3000,0.0023487587051931767,215,3001
745,3.571848487854004,40,0.001,6000,0.0021986361738527195,192,6001
746,3.413072919845581,40,0.001,10000,0.0017481873917859047,117,10000
747,4.065129566192627,40,0.001,30000,0.0018449471754138358,133,30001
748,14.006543493270874,40,0.0005,10,0.018836774048395455,713,10
749,15.893099164962768,40,0.0005,30,0.021874801244121046,741,31
750,13.315791702270507,40,0.0005,60,0.018256873998325318,707,61
751,13.627955913543701,40,0.0005,100,0.00670889854663983,545,100
752,7.983650207519531,40,0.0005,300,0.0023778934322763235,225,301
753,6.689909887313843,40,0.0005,600,0.002944006578763947,302,601
754,6.608926248550415,40,0.0005,1000,0.0025388568406924605,249,1000
755,4.999830055236816,40,0.0005,3000,0.002653499017469585,265,3001
756,4.274370336532593,40,0.0005,6000,0.002357084513641894,217,6001
757,4.825694751739502,40,0.0005,10000,0.0026109749072929845,258,10000
758,5.056079244613647,40,0.0005,30000,0.0018168729409808293,127,30001
759,42.04296846389771,40,0.0001,10,0.07726800506934524,883,10
760,35.69853501319885,40,0.0001,30,0.008718029770534486,586,31
761,32.98618855476379,40,0.0001,60,0.004676778696011752,464,61
762,34.17161936759949,40,0.0001,100,0.017802388034760953,700,100
763,25.067963361740112,40,0.0001,300,0.004990921687567607,482,301
764,19.090548181533812,40,0.0001,600,0.0037143679801374674,386,601
765,21.5118736743927,40,0.0001,1000,0.0034798750071786343,357,1000
766,15.642170619964599,40,0.0001,3000,0.0026094251777976753,257,3001
767,13.212267732620239,40,0.0001,6000,0.002444576774723828,239,6001
768,15.02462067604065,40,0.0001,10000,0.0022165030386531726,195,10000
769,13.283079385757446,40,0.0001,30000,0.002220562536967918,196,30001
770,4.3669219493865965,40,0.1,10,0.504225991666317,1294,10
771,2.789739656448364,40,0.1,30,0.43277723584324124,1197,31
772,1.93941388130188,40,0.1,60,0.1267892632400617,949,61
773,1.9517802715301513,40,0.1,100,0.003759679407812655,397,100
774,2.424516439437866,40,0.1,300,0.008958991128019988,591,301
775,2.263945960998535,40,0.1,600,0.35980239040072776,1103,601
776,2.0126179695129394,40,0.1,1000,0.34190960998748776,1081,1000
777,1.968136692047119,40,0.1,3000,0.42679274678230283,1191,3001
778,1.9918731689453124,40,0.1,6000,0.0584173516719602,842,6001
779,1.9820992946624756,40,0.1,10000,0.5223576258867979,1302,10000
780,1.979506254196167,40,0.1,30000,0.47610075399279594,1277,30001
781,1.9625524044036866,40,0.05,10,0.5205905012786388,1301,10
782,1.8680068016052247,40,0.05,30,0.375357390003046,1121,31
783,2.184757137298584,40,0.05,60,0.14232322971802205,963,61
784,2.157630777359009,40,0.05,100,0.018067790486384183,704,100
785,2.2719247817993162,40,0.05,300,0.009908216656185687,608,301
786,1.9707314014434814,40,0.05,600,0.004453231654042611,454,601
787,1.9196668148040772,40,0.05,1000,0.004697221919195726,465,1000
788,2.1883482933044434,40,0.05,3000,0.0042993615032173695,439,3001
789,2.163414144515991,40,0.05,6000,0.003113347710313974,323,6001
790,2.387017774581909,40,0.05,10000,0.006439318007323891,536,10000
791,2.0507155418395997,40,0.05,30000,0.5486847113585099,1311,30001
792,2.3758459091186523,40,0.01,10,0.4618826530873775,1230,10
793,2.617999315261841,40,0.01,30,0.003017768643621821,311,31
794,2.303639554977417,40,0.01,60,0.01860342874424532,709,61
795,2.8942612648010253,40,0.01,100,0.07475632130226587,874,100
796,2.6164032936096193,40,0.01,300,0.0032139073155121878,332,301
797,2.1420709133148192,40,0.01,600,0.3258845250762533,1063,601
798,2.284291648864746,40,0.01,1000,0.0020749261922901495,169,1000
799,2.0379507064819338,40,0.01,3000,0.0011353998706908897,40,3001
800,2.017605018615723,40,0.01,6000,0.0016162745916517452,103,6001
801,2.1765790939331056,40,0.01,10000,0.002264447468041908,199,10000
802,2.020597457885742,40,0.01,30000,0.00541346783429617,505,30001
803,2.712546539306641,40,0.005,10,0.4684141144156456,1263,10
804,3.6975128173828127,40,0.005,30,0.021694901888258754,738,31
805,4.153094482421875,40,0.005,60,0.3294579068897292,1065,61
806,3.8672581195831297,40,0.005,100,0.08629917472717352,903,100
807,2.8531699657440184,40,0.005,300,0.005598558085330297,515,301
808,2.6858178615570067,40,0.005,600,0.0013581919949501753,66,601
809,3.0857479572296143,40,0.005,1000,0.0018353576306253672,130,1000
810,2.889672374725342,40,0.005,3000,0.0032121298601850866,331,3001
811,2.3519113540649412,40,0.005,6000,0.002995370572898537,308,6001
812,2.5070959091186524,40,0.005,10000,0.0038020086780306884,401,10000
813,2.3423361778259277,40,0.005,30000,0.0024405640666373073,237,30001
814,5.631541299819946,40,0.001,10,0.41816388435545376,1183,10
815,9.838090944290162,40,0.001,30,0.40463363422313703,1169,31
816,8.914161443710327,40,0.001,60,0.0016102283232612535,102,61
817,7.137911748886109,40,0.001,100,0.03499666018178686,787,100
818,5.433071041107178,40,0.001,300,0.04659411101602018,816,301
819,6.23871636390686,40,0.001,600,0.004220149527827744,431,601
820,5.871100044250488,40,0.001,1000,0.014146997948409989,659,1000
821,4.44172248840332,40,0.001,3000,0.003096380954957567,321,3001
822,3.5171947479248047,40,0.001,6000,0.003328106869594194,342,6001
823,3.7192543506622315,40,0.001,10000,0.009853812181972899,607,10000
824,3.5451197624206543,40,0.001,30000,0.003759195165912388,396,30001
825,11.756560373306275,40,0.0005,10,0.447683494258672,1213,10
826,12.033420753479003,40,0.0005,30,0.3759905480139423,1122,31
827,15.869361925125123,40,0.0005,60,0.035384350863751024,788,61
828,14.226156044006348,40,0.0005,100,0.0632967867248226,851,100
829,10.570133399963378,40,0.0005,300,0.05140483719151234,830,301
830,8.815026712417602,40,0.0005,600,0.0020911157043883577,173,601
831,7.114374494552612,40,0.0005,1000,0.006115121892071329,526,1000
832,6.572623538970947,40,0.0005,3000,0.008365727262571454,577,3001
833,5.585264110565186,40,0.0005,6000,0.011000399774638936,617,6001
834,4.598901605606079,40,0.0005,10000,0.00465743408567505,462,10000
835,4.9112663745880125,40,0.0005,30000,0.0035723948843951804,368,30001
836,33.43099908828735,40,0.0001,10,0.08241484072059393,890,10
837,33.61889677047729,40,0.0001,30,0.4228946706280112,1189,31
838,39.02244610786438,40,0.0001,60,0.0033538372721523047,347,61
839,38.341268157958986,40,0.0001,100,0.05348136138636619,834,100
840,29.176975059509278,40,0.0001,300,0.012592581061471719,639,301
841,25.743756103515626,40,0.0001,600,0.00663702177698724,542,601
