,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
248,6.343827247619629,128,1,0.05,1000,2.3857732790588672e-05,374,1000
249,4.555611848831177,128,1,0.05,3000,0.03776960894465446,585,3001
250,5.606601095199585,128,1,0.05,6000,0.03772097826004028,548,6001
251,13.080205345153809,128,1,0.05,10000,0.0377609483897686,582,10000
252,26.736070156097412,128,1,0.05,30000,0.037734989821910855,568,30001
253,15.857774114608764,128,1,0.01,10,0.016454183345922503,517,10
254,7.668683576583862,128,1,0.01,30,6.916349561834068e-05,411,31
255,5.682995986938477,128,1,0.01,60,3.581880228011869e-05,392,61
256,4.834665203094483,128,1,0.01,100,4.00119816958977e-06,313,100
257,3.6799549102783202,128,1,0.01,300,1.790106331611696e-07,248,301
258,4.137131643295288,128,1,0.01,600,1.582161592850184e-08,170,601
259,5.090181589126587,128,1,0.01,1000,1.2995953535543947e-08,163,1000
260,9.893131875991822,128,1,0.01,3000,5.247447754097578e-10,63,3001
261,14.333053398132325,128,1,0.01,6000,4.496902267225877e-09,130,6001
262,28.75546803474426,128,1,0.01,10000,1.1570426305951287e-08,156,10000
263,50.46179585456848,128,1,0.01,30000,5.494395827199128e-09,133,30001
264,18.38182306289673,128,1,0.005,10,0.018119025490886998,521,10
265,10.993189525604247,128,1,0.005,30,0.001572520108675235,437,31
266,8.940281391143799,128,1,0.005,60,0.003191145760683867,456,61
267,5.950879049301148,128,1,0.005,100,2.020946815264324e-05,361,100
268,4.094046497344971,128,1,0.005,300,1.651565270321953e-07,243,301
269,5.0002223491668705,128,1,0.005,600,4.430668205657185e-08,210,601
270,5.124889135360718,128,1,0.005,1000,1.6445417827526397e-08,175,1000
271,8.366018295288086,128,1,0.005,3000,2.2521976728029357e-09,112,3001
272,16.992338943481446,128,1,0.005,6000,5.426062044122659e-10,68,6001
273,33.78441381454468,128,1,0.005,10000,3.2953303141791677e-10,47,10000
274,67.99788031578063,128,1,0.005,30000,1.0141576889388659e-08,147,30001
275,21.80665874481201,128,1,0.001,10,0.019857371877878904,527,10
276,22.722209453582764,128,1,0.001,30,3.71147352780099e-05,394,31
277,10.12511167526245,128,1,0.001,60,2.4334639692824567e-05,376,61
278,8.170341348648071,128,1,0.001,100,3.2593226478638825e-06,308,100
279,7.144685363769531,128,1,0.001,300,3.876024379678711e-07,276,301
280,8.488290786743164,128,1,0.001,600,1.2478952555738941e-07,236,601
281,13.709122848510741,128,1,0.001,1000,6.997270229902597e-09,138,1000
282,15.803520011901856,128,1,0.001,3000,1.4254233182686704e-09,95,3001
283,24.298392152786256,128,1,0.001,6000,6.368636867870592e-10,72,6001
284,33.76785736083984,128,1,0.001,10000,3.547583476981586e-10,50,10000
285,60.86556153297424,128,1,0.001,30000,3.2579780817609815e-10,46,30001
286,25.39685387611389,128,1,0.0005,10,0.013824308477342128,509,10
287,16.198862075805664,128,1,0.0005,30,0.0015459959617146525,426,31
288,20.39284062385559,128,1,0.0005,60,0.0015544950963430892,429,61
289,12.524093723297119,128,1,0.0005,100,1.8697525229072197e-05,356,100
290,12.887920141220093,128,1,0.0005,300,6.997013258569496e-07,291,301
291,13.333926486968995,128,1,0.0005,600,6.328328652216442e-08,221,601
292,14.812370872497558,128,1,0.0005,1000,1.2592256215526731e-08,161,1000
293,24.947256422042848,128,1,0.0005,3000,7.307668026257375e-10,77,3001
294,34.190725803375244,128,1,0.0005,6000,3.517873187197651e-10,49,6001
295,59.427010488510135,128,1,0.0005,10000,2.451134184511261e-10,41,10000
296,81.59051332473754,128,1,0.0005,30000,1.8442422172748606e-10,26,30001
297,44.27773976325989,128,1,0.0001,10,0.012093008143710903,502,10
298,22.7557195186615,128,1,0.0001,30,0.006183792362571694,470,31
299,30.22932548522949,128,1,0.0001,60,0.0031524726270617974,451,61
300,32.523387384414676,128,1,0.0001,100,0.0015439707469113273,425,100
301,27.145974254608156,128,1,0.0001,300,3.745348948314131e-07,274,301
302,29.734487056732178,128,1,0.0001,600,3.713093512658361e-08,203,601
303,37.86901226043701,128,1,0.0001,1000,1.0250622928253961e-08,150,1000
304,51.78471488952637,128,1,0.0001,3000,1.2321085152144918e-09,88,3001
305,68.52646503448486,128,1,0.0001,6000,5.951039550033955e-10,69,6001
306,130.3540524959564,128,1,0.0001,10000,1.92728577541601e-10,28,10000
307,198.77180881500243,128,1,0.0001,30000,1.2283411857105798e-10,14,30001
308,25.486613988876343,256,1,0.1,10,0.015427264018217101,514,10
309,25.29472737312317,256,1,0.1,30,6.783416320104152e-05,410,31
310,14.422418260574341,256,1,0.1,60,1.1418647909522406e-05,347,61
311,11.048241662979127,256,1,0.1,100,7.920051666587824e-06,337,100
312,5.585658550262451,256,1,0.1,300,4.8001904997363456e-05,402,301
313,3.6237056255340576,256,1,0.1,600,0.025938960537314416,535,601
314,2.8924614906311037,256,1,0.1,1000,0.037764737755060195,584,1000
315,3.7411906242370607,256,1,0.1,3000,0.03771067410707474,544,3001
316,8.156776857376098,256,1,0.1,6000,0.037725462764501574,562,6001
317,13.469962406158448,256,1,0.1,10000,0.0377232238650322,557,10000
318,36.275548982620236,256,1,0.1,30000,0.037720680236816406,547,30001
319,16.015152978897095,256,1,0.05,10,0.010215202793187928,490,10
320,8.046473073959351,256,1,0.05,30,4.461344174160331e-05,400,31
321,3.837134313583374,256,1,0.05,60,1.2778910121369336e-05,349,61
322,3.845114278793335,256,1,0.05,100,3.311367947844701e-07,266,100
323,4.629813098907471,256,1,0.05,300,3.1355667218235794e-07,264,301
324,4.267582416534424,256,1,0.05,600,1.0597303770509825e-06,298,601
325,4.769239807128907,256,1,0.05,1000,2.715151438792418e-07,256,1000
326,4.560998964309692,256,1,0.05,3000,0.037733320891857144,566,3001
327,8.823991537094116,256,1,0.05,6000,0.037722460180521014,555,6001
328,14.965361499786377,256,1,0.05,10000,0.0377435103058815,572,10000
329,28.068107748031615,256,1,0.05,30000,0.03772113472223282,551,30001
330,13.298621273040771,256,1,0.01,10,0.00468001100816764,461,10
331,4.259005451202393,256,1,0.01,30,0.003189470269717276,455,31
332,3.357019472122192,256,1,0.01,60,2.216565735579934e-05,366,61
333,4.136932229995727,256,1,0.01,100,3.555273406163906e-06,310,100
334,3.992318868637085,256,1,0.01,300,3.1406178315762643e-07,265,301
335,5.151419448852539,256,1,0.01,600,1.63470742720051e-08,174,601
336,6.155332851409912,256,1,0.01,1000,5.49908116820319e-09,134,1000
337,17.53029990196228,256,1,0.01,3000,5.335161479269601e-10,66,3001
338,37.30100517272949,256,1,0.01,6000,4.104118522807454e-09,126,6001
339,49.207351732254025,256,1,0.01,10000,1.3366741846709829e-08,165,10000
340,86.40443367958069,256,1,0.01,30000,3.2706885089162087e-09,121,30001
341,16.110300874710084,256,1,0.005,10,0.018377520389913117,525,10
342,14.939631462097168,256,1,0.005,30,0.003083640563636436,449,31
343,8.611361217498779,256,1,0.005,60,3.5363112556296986e-05,390,61
344,5.135859394073487,256,1,0.005,100,2.0465078330289542e-05,363,100
345,5.644299173355103,256,1,0.005,300,2.5103534539994143e-07,255,301
346,6.114441680908203,256,1,0.005,600,4.58741119757633e-08,211,601
347,7.9092401504516605,256,1,0.005,1000,6.915971439980239e-09,137,1000
348,10.812073755264283,256,1,0.005,3000,1.655118828103319e-09,100,3001
349,37.49668254852295,256,1,0.005,6000,1.2157311685134787e-10,13,6001
350,73.99164447784423,256,1,0.005,10000,1.9452683630571955e-10,29,10000
351,115.83848834037781,256,1,0.005,30000,2.5879354104141326e-09,114,30001
352,28.028613567352295,256,1,0.001,10,0.01795965143974172,518,10
353,10.874507188796997,256,1,0.001,30,0.006300509540596977,474,31
354,16.781902551651,256,1,0.001,60,0.001555528854169097,430,61
355,10.11094970703125,256,1,0.001,100,0.0015160395551447436,424,100
356,8.615550565719605,256,1,0.001,300,4.4862458850047913e-07,280,301
357,8.530177927017212,256,1,0.001,600,5.3042377601286717e-08,215,601
358,12.37509331703186,256,1,0.001,1000,2.3449483066428912e-08,183,1000
359,23.42792158126831,256,1,0.001,3000,6.789433348863839e-10,75,3001
360,46.15750980377197,256,1,0.001,6000,3.8712802685747504e-10,56,6001
361,69.86408658027649,256,1,0.001,10000,2.3283043965038886e-10,39,10000
362,97.46105427742005,256,1,0.001,30000,1.2940392923876943e-10,15,30001
363,25.94977378845215,256,1,0.0005,10,0.01217281952558551,503,10
364,15.332380247116088,256,1,0.0005,30,0.004779402293024759,468,31
365,17.620458316802978,256,1,0.0005,60,2.2848415483167628e-05,370,61
366,19.04305338859558,256,1,0.0005,100,5.995182414153533e-06,328,100
367,12.703414630889892,256,1,0.0005,300,3.731981621513114e-07,273,301
368,12.143311977386475,256,1,0.0005,600,6.97661796777993e-08,225,601
369,18.92476897239685,256,1,0.0005,1000,1.1518461384696365e-08,155,1000
370,37.20945010185242,256,1,0.0005,3000,8.111228910756552e-10,78,3001
371,78.28076825141906,256,1,0.0005,6000,3.8115894607226865e-10,53,6001
372,100.78117117881774,256,1,0.0005,10000,2.0992722837842592e-10,33,10000
373,139.49870204925537,256,1,0.0005,30000,2.0980039788787153e-10,32,30001
374,49.774144077301024,256,1,0.0001,10,0.01230684273323277,505,10
375,34.59903445243835,256,1,0.0001,30,0.004683866429877526,464,31
376,18.431887197494508,256,1,0.0001,60,0.004687499442161425,466,61
377,34.600232172012326,256,1,0.0001,100,3.469130753046557e-05,386,100
378,28.70540232658386,256,1,0.0001,300,3.7318288406140707e-07,272,301
379,28.745494508743285,256,1,0.0001,600,4.183333004448286e-08,207,601
380,37.60838375091553,256,1,0.0001,1000,1.1855273029937053e-08,159,1000
381,72.78247809410095,256,1,0.0001,3000,8.558383945977966e-10,80,3001
382,123.980504322052,256,1,0.0001,6000,3.406369630809536e-10,48,6001
383,224.45270237922668,256,1,0.0001,10000,1.1954940787317624e-10,12,10000
384,343.70286149978637,256,1,0.0001,30000,5.4247657060857434e-11,2,30001
385,16.65723600387573,512,1,0.1,10,0.01624736514640972,516,10
386,23.27772636413574,512,1,0.1,30,2.198541860707337e-05,365,31
387,27.5239616394043,512,1,0.1,60,2.858470122646395e-05,384,61
388,22.187440204620362,512,1,0.1,100,5.935033527748601e-06,327,100
389,13.241175365447997,512,1,0.1,300,2.375502481299918e-05,373,301
390,5.778739309310913,512,1,0.1,600,0.03174858149141073,541,601
391,5.4633842468261715,512,1,0.1,1000,0.037749969959259035,574,1000
392,4.559001874923706,512,1,0.1,3000,0.03773410618305206,567,3001
393,8.824598836898804,512,1,0.1,6000,0.03772884532809258,565,6001
394,19.1136634349823,512,1,0.1,10000,0.037727000564336775,564,10000
395,41.348376750946045,512,1,0.1,30000,0.03772174492478371,553,30001
