Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
300,4.466e-02,1,0.001,256,20,1.5433738827705383,132
300,5.519e-02,1,0.0001,256,20,1.6376217603683472,161
300,1.851e-02,2,0.1,256,20,1.7348619103431702,83
300,3.153e-02,2,0.01,256,20,2.0038925409317017,104
300,4.958e-02,2,0.001,256,20,1.7473284006118774,153
300,6.102e-02,2,0.0001,256,20,1.7498223781585693,172
300,6.178e-02,3,0.1,256,20,1.8889500498771667,176
300,1.194e-04,3,0.01,256,20,2.350217878818512,17
300,3.265e-02,3,0.001,256,20,2.2582127451896667,113
300,6.706e-02,3,0.0001,256,20,2.6920533776283264,185
300,1.166e-04,1,0.1,256,50,2.2469924688339233,16
300,6.380e-05,1,0.01,256,50,2.1704471707344055,7
300,1.820e-02,1,0.001,256,50,2.19587904214859,80
300,5.221e-02,1,0.0001,256,50,2.2113381028175354,155
300,3.215e-02,2,0.1,256,50,2.2335293292999268,109
300,4.764e-02,2,0.01,256,50,2.443965971469879,143
300,1.896e-02,2,0.001,256,50,2.4142956137657166,84
300,6.837e-02,2,0.0001,256,50,2.5018110871315002,187
300,4.767e-02,3,0.1,256,50,2.6745997071266174,144
300,1.634e-02,3,0.01,256,50,2.8994977474212646,68
300,3.408e-02,3,0.001,256,50,2.7124977707862854,118
300,6.778e-02,3,0.0001,256,50,2.660886764526367,186
300,2.830e-04,1,0.1,256,100,2.907227098941803,30
300,1.748e-02,1,0.01,256,100,3.3026705384254456,75
300,1.608e-03,1,0.001,256,100,3.2912009358406067,40
300,4.790e-02,1,0.0001,256,100,3.347051978111267,148
300,1.755e-02,2,0.1,256,100,3.642013669013977,77
300,1.634e-02,2,0.01,256,100,3.3268566131591797,67
300,3.040e-02,2,0.001,256,100,3.450524687767029,93
300,4.631e-02,2,0.0001,256,100,3.425840973854065,138
300,6.303e-02,3,0.1,256,100,3.4609972834587097,181
300,3.170e-02,3,0.01,256,100,3.8262705206871033,107
300,4.449e-02,3,0.001,256,100,3.7362608313560486,130
300,5.041e-02,3,0.0001,256,100,4.428161919116974,154
300,2.075e-04,1,0.1,256,150,4.3476269245147705,27
300,6.882e-05,1,0.01,256,150,4.247145116329193,10
300,1.548e-03,1,0.001,256,150,4.341143727302551,38
300,3.397e-02,1,0.0001,256,150,4.175836443901062,117
300,1.428e-02,2,0.1,256,150,4.328178942203522,57
300,1.429e-02,2,0.01,256,150,4.333165645599365,58
300,1.411e-02,2,0.001,256,150,4.171846926212311,50
300,4.945e-02,2,0.0001,256,150,4.440627694129944,152
300,4.636e-02,3,0.1,256,150,4.709409236907959,139
300,3.869e-05,3,0.01,256,150,5.073934972286224,4
300,1.414e-02,3,0.001,256,150,5.275645434856415,52
300,3.878e-02,3,0.0001,256,150,4.879953622817993,124
300,3.122e-05,1,0.1,512,20,2.130803167819977,3
