Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
60,2.536e-02,2,0.0001,512,100,2.961823880672455,111
60,4.115e-02,3,0.1,512,100,3.171013832092285,173
60,2.228e-02,3,0.01,512,100,3.2986719012260437,107
60,3.162e-02,3,0.001,512,100,3.321610152721405,132
60,3.975e-02,3,0.0001,512,100,3.4013965129852295,164
100,1.954e-05,1,0.1,64,10,1.7271279692649841,9
100,2.753e-05,1,0.01,64,10,2.100877523422241,16
100,1.854e-03,1,0.001,64,10,1.9363176822662354,56
100,3.804e-02,1,0.0001,64,10,1.9350714087486267,174
100,2.936e-02,2,0.1,64,10,2.0936472415924072,150
100,1.995e-02,2,0.01,64,10,2.1372801065444946,119
100,1.080e-02,2,0.001,64,10,2.065472662448883,91
100,2.038e-02,2,0.0001,64,10,2.1704403162002563,121
100,2.277e-02,3,0.1,64,10,2.1577253341674805,136
100,1.049e-02,3,0.01,64,10,2.3217859268188477,84
100,3.161e-02,3,0.001,64,10,2.195125162601471,156
100,5.123e-02,3,0.0001,64,10,2.277405261993408,184
100,2.903e-05,1,0.1,64,25,2.6910478472709656,18
100,2.058e-05,1,0.01,64,25,2.8558570742607117,10
100,9.629e-04,1,0.001,64,25,3.1176576018333435,49
100,1.583e-02,1,0.0001,64,25,2.8857770562171936,103
100,2.957e-02,2,0.1,64,25,3.5091084241867065,151
100,9.364e-03,2,0.01,64,25,3.4315659403800964,70
100,9.497e-03,2,0.001,64,25,3.2799721360206604,74
100,1.926e-02,2,0.0001,64,25,3.160292327404022,111
100,3.194e-02,3,0.1,64,25,3.8958247303962708,163
100,2.133e-02,3,0.01,64,25,3.6826443672180176,126
100,2.107e-02,3,0.001,64,25,4.13742733001709,122
100,1.794e-02,3,0.0001,64,25,4.183055400848389,106
100,6.430e-05,1,0.1,64,50,5.489558398723602,29
100,1.145e-05,1,0.01,64,50,5.889737367630005,4
100,1.015e-04,1,0.001,64,50,5.365888893604279,37
100,9.097e-03,1,0.0001,64,50,5.369629323482513,69
100,3.086e-02,2,0.1,64,50,6.077983915805817,154
100,2.703e-05,2,0.01,64,50,5.930628180503845,15
100,9.534e-03,2,0.001,64,50,6.014902770519257,77
100,1.310e-02,2,0.0001,64,50,6.081474244594574,100
100,1.990e-02,3,0.1,64,50,6.5377532839775085,116
100,1.912e-02,3,0.01,64,50,7.237381756305695,110
100,1.977e-02,3,0.001,64,50,7.027941286563873,112
100,2.606e-02,3,0.0001,64,50,6.871859431266785,144
100,4.103e-05,1,0.1,64,100,9.913469135761261,26
100,7.891e-06,1,0.01,64,100,10.314645648002625,2
100,1.557e-05,1,0.001,64,100,9.657653748989105,6
100,1.542e-03,1,0.0001,64,100,10.466240465641022,53
100,2.294e-02,2,0.1,64,100,10.72704142332077,137
100,8.859e-05,2,0.01,64,100,10.898083984851837,35
100,1.050e-02,2,0.001,64,100,10.301430702209473,85
100,1.371e-02,2,0.0001,64,100,11.000559687614441,102
100,1.182e-02,3,0.1,64,100,11.44362336397171,95
100,9.532e-03,3,0.01,64,100,12.143999457359314,76
100,9.368e-03,3,0.001,64,100,11.486758589744568,72
100,2.557e-02,3,0.0001,64,100,11.266597390174866,142
100,6.815e-05,1,0.1,128,10,2.8638356924057007,33
100,1.187e-03,1,0.01,128,10,2.6002911925315857,51
100,3.697e-03,1,0.001,128,10,2.1759268641471863,61
100,1.370e-02,1,0.0001,128,10,1.8375821113586426,101
100,3.225e-02,2,0.1,128,10,1.9073955416679382,167
100,1.055e-02,2,0.01,128,10,1.9482861161231995,87
100,2.257e-02,2,0.001,128,10,1.996656596660614,134
100,3.480e-02,2,0.0001,128,10,1.8640115857124329,169
100,1.848e-03,3,0.1,128,10,2.0375475883483887,55
100,2.929e-02,3,0.01,128,10,2.174180805683136,148
100,1.122e-02,3,0.001,128,10,2.1824097633361816,93
100,3.768e-02,3,0.0001,128,10,2.152738630771637,172
100,3.107e-05,1,0.1,128,25,2.260200798511505,21
100,2.428e-05,1,0.01,128,25,2.5065420866012573,13
100,1.666e-03,1,0.001,128,25,2.459168791770935,54
100,3.285e-02,1,0.0001,128,25,2.5140219926834106,168
100,6.846e-05,2,0.1,128,25,2.7496417760849,34
100,1.985e-02,2,0.01,128,25,2.6586352586746216,115
100,2.320e-02,2,0.001,128,25,2.6384382843971252,138
100,4.436e-02,2,0.0001,128,25,2.720220148563385,183
100,2.221e-02,3,0.1,128,25,2.945865750312805,129
100,1.181e-02,3,0.01,128,25,3.187469780445099,94
100,5.325e-04,3,0.001,128,25,2.9732924103736877,46
100,3.588e-02,3,0.0001,128,25,3.1169086694717407,170
100,3.569e-05,1,0.1,128,50,3.2615217566490173,24
100,1.763e-05,1,0.01,128,50,3.5135973691940308,7
100,5.066e-04,1,0.001,128,50,3.636017858982086,44
100,5.479e-03,1,0.0001,128,50,3.6504807472229004,62
100,2.239e-02,2,0.1,128,50,4.028220057487488,133
100,9.430e-03,2,0.01,128,50,4.194026172161102,73
100,2.088e-03,2,0.001,128,50,3.974113881587982,57
