Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
60,1.193e-03,1,0.01,256,10,1.6647948622703552,32
60,1.770e-02,1,0.001,256,10,1.3925234079360962,90
60,5.634e-02,1,0.0001,256,10,1.3700829148292542,185
60,2.799e-02,2,0.1,256,10,1.4209480285644531,144
60,1.076e-02,2,0.01,256,10,1.415961503982544,74
60,1.666e-02,2,0.001,256,10,1.659558653831482,86
60,3.383e-02,2,0.0001,256,10,1.6490867733955383,161
60,2.029e-02,3,0.1,256,10,1.7804851531982422,113
60,8.595e-03,3,0.01,256,10,1.4912588000297546,57
60,3.103e-02,3,0.001,256,10,1.5944830179214478,158
60,4.046e-02,3,0.0001,256,10,1.5306532979011536,178
60,3.895e-05,1,0.1,256,25,1.6343758702278137,8
60,1.487e-04,1,0.01,256,25,1.7356058359146118,29
60,3.953e-03,1,0.001,256,25,1.7730054259300232,47
60,3.345e-02,1,0.0001,256,25,1.5730403661727905,160
60,9.663e-03,2,0.1,256,25,1.7460772395133972,68
60,9.492e-03,2,0.01,256,25,1.8552847504615784,64
60,4.653e-03,2,0.001,256,25,1.7253823280334473,48
60,7.459e-02,2,0.0001,256,25,1.919613003730774,189
60,3.736e-02,3,0.1,256,25,2.037797272205353,173
60,2.862e-02,3,0.01,256,25,2.029318928718567,147
60,2.555e-02,3,0.001,256,25,2.114341914653778,119
60,1.341e-01,3,0.0001,256,25,1.924350082874298,191
60,2.317e-05,1,0.1,256,50,2.0901561975479126,5
60,5.000e-05,1,0.01,256,50,2.408304512500763,17
60,1.326e-03,1,0.001,256,50,2.478117823600769,34
60,4.130e-02,1,0.0001,256,50,2.169444262981415,179
60,5.934e-05,2,0.1,256,50,2.490584373474121,20
60,1.924e-02,2,0.01,256,50,2.3347527384757996,103
60,1.814e-02,2,0.001,256,50,2.2661848664283752,95
60,5.618e-02,2,0.0001,256,50,2.430744230747223,184
60,2.063e-02,3,0.1,256,50,2.513024628162384,115
60,2.863e-02,3,0.01,256,50,2.904476523399353,148
60,2.022e-02,3,0.001,256,50,2.7885374426841736,112
60,2.982e-02,3,0.0001,256,50,2.7962668538093567,155
60,4.922e-05,1,0.1,256,100,3.146578788757324,15
60,1.910e-05,1,0.01,256,100,3.2236228585243225,3
60,6.646e-04,1,0.001,256,100,3.1041924357414246,31
60,1.366e-02,1,0.0001,256,100,3.344050347805023,83
60,9.733e-03,2,0.1,256,100,3.89058780670166,69
60,1.927e-02,2,0.01,256,100,3.828005075454712,104
60,2.136e-02,2,0.001,256,100,3.5011298656463623,116
60,2.771e-02,2,0.0001,256,100,3.65496826171875,135
60,2.037e-02,3,0.1,256,100,3.8060644268989563,114
60,1.921e-02,3,0.01,256,100,3.8821101784706116,102
60,8.492e-03,3,0.001,256,100,4.167097747325897,55
60,3.791e-02,3,0.0001,256,100,3.928984820842743,175
60,8.565e-05,1,0.1,512,10,1.7134144306182861,25
60,5.702e-03,1,0.01,512,10,1.2773311138153076,49
60,1.586e-02,1,0.001,512,10,1.1638852953910828,85
60,4.796e-02,1,0.0001,512,10,1.1117751598358154,182
60,3.733e-02,2,0.1,512,10,1.3960140347480774,172
60,2.268e-02,2,0.01,512,10,1.3551236987113953,117
60,1.794e-02,2,0.001,512,10,1.55758136510849,91
60,5.724e-02,2,0.0001,512,10,1.3818014860153198,186
60,1.935e-02,3,0.1,512,10,1.3640992641448975,107
60,2.872e-02,3,0.01,512,10,1.562319278717041,151
60,2.707e-02,3,0.001,512,10,1.8777247667312622,128
60,6.226e-02,3,0.0001,512,10,1.9021596312522888,187
60,4.546e-05,1,0.1,512,25,1.357118308544159,11
60,2.534e-03,1,0.01,512,25,1.5321496725082397,42
60,2.936e-02,1,0.001,512,25,1.4157111048698425,154
60,4.485e-02,1,0.0001,512,25,1.3217129707336426,181
60,1.460e-03,2,0.1,512,25,1.6967087388038635,36
60,8.768e-03,2,0.01,512,25,1.4830312728881836,59
60,3.055e-02,2,0.001,512,25,1.6111894845962524,157
60,4.984e-02,2,0.0001,512,25,1.6136812567710876,183
60,2.645e-02,3,0.1,512,25,1.8799685835838318,123
60,8.485e-03,3,0.01,512,25,1.6331295371055603,53
60,2.771e-02,3,0.001,512,25,1.710422694683075,134
60,8.151e-02,3,0.0001,512,25,1.7400928735733032,190
60,3.607e-05,1,0.1,512,50,1.8318482041358948,7
60,1.418e-04,1,0.01,512,50,1.9794527292251587,28
60,3.841e-03,1,0.001,512,50,1.7455777525901794,46
60,3.543e-02,1,0.0001,512,50,1.6044557094573975,165
60,1.099e-02,2,0.1,512,50,1.9682325720787048,79
60,1.091e-02,2,0.01,512,50,1.8315981030464172,78
60,1.117e-02,2,0.001,512,50,1.9218561053276062,80
60,2.390e-02,2,0.0001,512,50,1.9826934933662415,118
60,2.771e-02,3,0.1,512,50,1.9532721042633057,133
60,2.770e-02,3,0.01,512,50,2.030316174030304,132
60,2.808e-02,3,0.001,512,50,2.1061132550239563,146
60,1.615e-01,3,0.0001,512,50,2.057992398738861,192
60,2.055e-05,1,0.1,512,100,2.496817946434021,4
60,2.692e-05,1,0.01,512,100,2.433737099170685,6
60,1.912e-03,1,0.001,512,100,2.43248975276947,39
60,1.547e-02,1,0.0001,512,100,2.650406301021576,84
60,1.703e-02,2,0.1,512,100,2.529231071472168,87
60,1.932e-02,2,0.01,512,100,2.5524191856384277,106
60,9.503e-03,2,0.001,512,100,3.856927812099457,65
60,9.140e-03,2,0.0001,512,100,2.8665780425071716,62
60,2.804e-02,3,0.1,512,100,2.9466147422790527,145
60,2.774e-02,3,0.01,512,100,3.1615390181541443,138
60,2.645e-02,3,0.001,512,100,2.6456692218780518,122
60,2.651e-02,3,0.0001,512,100,2.9333996176719666,125
100,4.970e-05,1,0.1,64,10,2.415036976337433,27
100,6.706e-05,1,0.01,64,10,2.275409698486328,33
100,3.057e-03,1,0.001,64,10,2.152239739894867,58
100,2.669e-02,1,0.0001,64,10,1.8595234155654907,152
100,3.521e-04,2,0.1,64,10,2.02732390165329,44
100,8.671e-03,2,0.01,64,10,2.148499608039856,71
100,1.217e-02,2,0.001,64,10,2.279400944709778,98
100,2.276e-02,2,0.0001,64,10,2.062979578971863,141
100,1.795e-02,3,0.1,64,10,2.283638596534729,118
100,9.489e-03,3,0.01,64,10,2.2903704047203064,78
100,8.580e-03,3,0.001,64,10,2.298099398612976,70
100,2.392e-02,3,0.0001,64,10,2.208588123321533,145
100,3.909e-05,1,0.1,64,25,2.663372039794922,17
100,2.276e-05,1,0.01,64,25,3.003462255001068,10
100,7.391e-04,1,0.001,64,25,2.628216505050659,47
100,1.608e-02,1,0.0001,64,25,3.3684850335121155,105
100,1.928e-02,2,0.1,64,25,3.3059027791023254,130
100,8.467e-03,2,0.01,64,25,3.7130637168884277,66
100,8.482e-03,2,0.001,64,25,3.2138991951942444,67
100,2.769e-02,2,0.0001,64,25,3.1727585196495056,158
100,2.903e-02,3,0.1,64,25,3.7033385038375854,169
100,1.702e-02,3,0.01,64,25,3.6215588450431824,112
100,1.929e-02,3,0.001,64,25,4.277303040027618,132
100,2.732e-02,3,0.0001,64,25,3.7973371148109436,156
100,1.533e-04,1,0.1,64,50,5.371874094009399,41
100,4.379e-05,1,0.01,64,50,5.2095577120780945,21
100,5.831e-05,1,0.001,64,50,4.931551456451416,30
100,5.858e-03,1,0.0001,64,50,5.144732296466827,63
100,1.202e-04,2,0.1,64,50,5.264659285545349,39
100,3.367e-05,2,0.01,64,50,6.222098171710968,14
100,1.215e-03,2,0.001,64,50,5.6406537890434265,49
100,3.307e-03,2,0.0001,64,50,5.274882912635803,60
100,1.799e-02,3,0.1,64,50,6.018642604351044,121
100,1.792e-02,3,0.01,64,50,5.8229159116744995,115
100,1.076e-02,3,0.001,64,50,7.021957755088806,85
100,2.391e-02,3,0.0001,64,50,6.040085434913635,144
100,3.653e-05,1,0.1,64,100,9.410814106464386,15
100,2.345e-06,1,0.01,64,100,9.676105439662933,1
100,4.186e-05,1,0.001,64,100,9.325043857097626,18
100,1.993e-03,1,0.0001,64,100,9.889782547950745,54
100,9.812e-03,2,0.1,64,100,9.886042535305023,82
100,1.696e-02,2,0.01,64,100,10.189979016780853,108
100,1.800e-02,2,0.001,64,100,9.874573051929474,122
100,1.114e-02,2,0.0001,64,100,11.335912525653839,89
100,3.752e-02,3,0.1,64,100,10.76718407869339,178
100,2.874e-02,3,0.01,64,100,11.695948243141174,168
100,2.774e-02,3,0.001,64,100,10.762945294380188,159
100,1.289e-02,3,0.0001,64,100,10.529072701931,99
100,4.850e-05,1,0.1,128,10,2.7374240159988403,25
100,1.770e-04,1,0.01,128,10,2.4337366819381714,42
100,1.394e-02,1,0.001,128,10,2.113593578338623,103
100,3.460e-02,1,0.0001,128,10,1.6508315205574036,174
100,8.796e-03,2,0.1,128,10,1.7904587388038635,75
100,9.578e-03,2,0.01,128,10,1.8358368277549744,81
100,1.313e-02,2,0.001,128,10,1.7981875538825989,101
100,4.026e-02,2,0.0001,128,10,2.412044644355774,181
100,3.785e-02,3,0.1,128,10,2.6172462105751038,180
100,8.574e-03,3,0.01,128,10,2.2477340698242188,69
100,2.557e-02,3,0.001,128,10,2.1644579768180847,148
100,6.218e-02,3,0.0001,128,10,2.3008423447608948,190
100,2.654e-05,1,0.1,128,25,2.108357071876526,12
100,2.151e-05,1,0.01,128,25,2.4205223321914673,9
100,1.532e-03,1,0.001,128,25,2.32378089427948,51
100,2.364e-02,1,0.0001,128,25,2.38386869430542,142
100,2.927e-02,2,0.1,128,25,2.678332567214966,171
100,7.728e-05,2,0.01,128,25,2.7174772024154663,36
100,1.319e-02,2,0.001,128,25,2.652651607990265,102
100,2.742e-02,2,0.0001,128,25,2.6773346066474915,157
100,1.825e-02,3,0.1,128,25,2.9014848470687866,126
100,9.568e-03,3,0.01,128,25,2.976034998893738,80
100,7.834e-03,3,0.001,128,25,2.888769209384918,65
100,3.647e-02,3,0.0001,128,25,2.785296320915222,176
100,7.711e-05,1,0.1,128,50,3.3697325587272644,35
100,2.000e-05,1,0.01,128,50,3.8641592264175415,8
100,7.348e-04,1,0.001,128,50,4.357837080955505,46
100,1.168e-02,1,0.0001,128,50,3.5883964896202087,92
100,1.083e-02,2,0.1,128,50,3.8442123532295227,88
100,5.523e-05,2,0.01,128,50,4.0524046421051025,29
