Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
300,3.347e-02,2,0.001,64,150,10.184272944927216,99
300,3.482e-02,2,0.0001,64,150,10.602902889251709,111
300,5.044e-02,3,0.1,64,150,11.212772250175476,147
300,1.679e-02,3,0.01,64,150,12.658407986164093,50
300,4.872e-02,3,0.001,64,150,12.451959908008575,128
300,1.538e-02,3,0.0001,64,150,11.976730585098267,41
300,2.005e-04,1,0.1,128,20,4.1174920201301575,17
300,1.063e-04,1,0.01,128,20,2.6409398317337036,9
300,2.553e-02,1,0.001,128,20,2.2292903065681458,77
300,4.752e-02,1,0.0001,128,20,1.982200801372528,121
300,3.250e-02,2,0.1,128,20,2.299601912498474,86
300,4.875e-02,2,0.01,128,20,1.9707314372062683,130
300,3.268e-02,2,0.001,128,20,2.0043920278549194,89
300,7.797e-02,2,0.0001,128,20,2.1188347935676575,190
300,6.671e-02,3,0.1,128,20,2.186654269695282,174
300,3.216e-02,3,0.01,128,20,2.2529770135879517,85
300,1.843e-02,3,0.001,128,20,2.4377322793006897,71
300,7.485e-02,3,0.0001,128,20,2.470644533634186,188
300,1.756e-02,1,0.1,128,50,3.0466052293777466,63
300,1.147e-05,1,0.01,128,50,3.0097036957740784,1
300,7.490e-04,1,0.001,128,50,3.16329288482666,30
300,5.092e-02,1,0.0001,128,50,3.0131941437721252,151
300,5.007e-02,2,0.1,128,50,2.8296850323677063,142
300,1.672e-02,2,0.01,128,50,2.9493642449378967,49
300,1.647e-02,2,0.001,128,50,2.9932474493980408,48
300,6.688e-02,2,0.0001,128,50,3.1323758363723755,176
300,5.027e-02,3,0.1,128,50,3.278984010219574,145
300,3.263e-02,3,0.01,128,50,3.749476432800293,87
300,3.208e-02,3,0.001,128,50,3.4141231179237366,84
300,6.678e-02,3,0.0001,128,50,3.606608033180237,175
300,2.278e-04,1,0.1,128,100,4.4353920221328735,22
300,1.039e-04,1,0.01,128,100,4.5844937562942505,7
300,2.096e-04,1,0.001,128,100,4.446861445903778,19
300,4.209e-02,1,0.0001,128,100,4.82983785867691,117
300,1.743e-02,2,0.1,128,100,4.927327394485474,59
300,4.945e-02,2,0.01,128,100,4.56903463602066,140
300,1.533e-02,2,0.001,128,100,4.561803638935089,37
300,5.068e-02,2,0.0001,128,100,4.577262699604034,150
300,1.832e-02,3,0.1,128,100,4.841307103633881,70
300,4.942e-02,3,0.01,128,100,5.77281641960144,138
300,4.812e-02,3,0.001,128,100,5.332992672920227,124
300,5.030e-02,3,0.0001,128,100,5.643412292003632,146
300,1.824e-02,1,0.1,128,150,6.449507534503937,69
300,1.752e-04,1,0.01,128,150,6.741227149963379,14
300,1.186e-04,1,0.001,128,150,7.231167912483215,10
300,2.750e-02,1,0.0001,128,150,6.533531427383423,79
300,4.856e-02,2,0.1,128,150,6.349275231361389,127
300,2.061e-04,2,0.01,128,150,6.585643291473389,18
300,1.619e-02,2,0.001,128,150,6.212142109870911,46
300,3.323e-02,2,0.0001,128,150,6.443772912025452,98
300,5.060e-02,3,0.1,128,150,6.810542345046997,149
300,3.144e-02,3,0.01,128,150,7.835800528526306,83
300,1.535e-02,3,0.001,128,150,7.592452228069305,39
300,3.639e-02,3,0.0001,128,150,7.682709991931915,114
300,1.887e-04,1,0.1,256,20,2.9037370085716248,16
300,1.786e-02,1,0.01,256,20,1.9360740780830383,68
300,2.692e-02,1,0.001,256,20,1.5914953351020813,78
300,7.269e-02,1,0.0001,256,20,1.7650315165519714,185
300,3.302e-02,2,0.1,256,20,1.8560373783111572,97
300,1.556e-02,2,0.01,256,20,1.7081829905509949,44
300,3.619e-02,2,0.001,256,20,1.69097900390625,113
300,7.478e-02,2,0.0001,256,20,1.7553074955940247,187
300,5.060e-02,3,0.1,256,20,1.887704074382782,148
300,3.423e-02,3,0.01,256,20,2.4063162207603455,107
300,6.182e-02,3,0.001,256,20,2.035308837890625,164
300,7.636e-02,3,0.0001,256,20,2.194882333278656,189
300,2.615e-04,1,0.1,256,50,2.0330651998519897,25
300,1.691e-02,1,0.01,256,50,2.2956125140190125,56
300,1.926e-02,1,0.001,256,50,2.195131778717041,72
300,5.857e-02,1,0.0001,256,50,2.295363485813141,163
300,3.283e-02,2,0.1,256,50,2.31057345867157,93
300,3.294e-02,2,0.01,256,50,2.3255327343940735,96
300,4.877e-02,2,0.001,256,50,2.654652774333954,131
300,6.526e-02,2,0.0001,256,50,2.3619353771209717,167
300,5.122e-02,3,0.1,256,50,2.709755599498749,153
300,3.413e-02,3,0.01,256,50,2.690806031227112,105
300,3.456e-02,3,0.001,256,50,3.0099531412124634,109
300,7.202e-02,3,0.0001,256,50,2.874814212322235,184
300,3.387e-02,1,0.1,256,100,3.018180787563324,104
300,1.536e-02,1,0.01,256,100,3.0593219995498657,40
300,4.093e-03,1,0.001,256,100,3.079018294811249,33
300,3.741e-02,1,0.0001,256,100,3.159802734851837,116
300,1.775e-02,2,0.1,256,100,3.5031346678733826,67
300,4.942e-02,2,0.01,256,100,3.699110746383667,139
300,4.874e-02,2,0.001,256,100,3.3403202891349792,129
300,7.040e-02,2,0.0001,256,100,3.289954125881195,181
300,3.434e-02,3,0.1,256,100,3.663206160068512,108
300,4.951e-02,3,0.01,256,100,4.2129873633384705,141
300,1.686e-02,3,0.001,256,100,3.6509889364242554,55
300,5.576e-02,3,0.0001,256,100,3.8337504267692566,161
300,2.796e-04,1,0.1,256,150,4.248142659664154,27
300,1.748e-02,1,0.01,256,150,4.570281744003296,61
300,1.771e-02,1,0.001,256,150,4.552578330039978,65
300,5.117e-02,1,0.0001,256,150,4.284795105457306,152
300,6.707e-02,2,0.1,256,150,4.4356414675712585,178
300,3.363e-02,2,0.01,256,150,4.400485396385193,101
300,4.814e-02,2,0.001,256,150,4.239914536476135,125
300,5.368e-02,2,0.0001,256,150,4.451099991798401,155
300,3.371e-02,3,0.1,256,150,4.84404993057251,103
300,4.879e-02,3,0.01,256,150,5.168681502342224,132
300,3.289e-02,3,0.001,256,150,5.104104042053223,95
300,5.611e-02,3,0.0001,256,150,4.688465416431427,162
300,3.360e-02,1,0.1,512,20,2.3776437044143677,100
300,1.684e-02,1,0.01,512,20,1.5760361552238464,52
300,4.676e-02,1,0.001,512,20,1.492759883403778,120
300,7.074e-02,1,0.0001,512,20,1.7772487998008728,182
300,4.810e-02,2,0.1,512,20,1.62565416097641,123
300,3.414e-02,2,0.01,512,20,1.575787603855133,106
300,4.938e-02,2,0.001,512,20,1.6750219464302063,137
300,8.308e-02,2,0.0001,512,20,1.710178256034851,192
300,6.545e-02,3,0.1,512,20,1.8111575245857239,170
300,3.284e-02,3,0.01,512,20,1.7228940725326538,94
300,5.505e-02,3,0.001,512,20,1.8410781025886536,158
300,8.301e-02,3,0.0001,512,20,1.8625215888023376,191
300,1.012e-04,1,0.1,512,50,1.667042851448059,5
300,1.198e-04,1,0.01,512,50,1.7071862816810608,11
300,2.860e-02,1,0.001,512,50,1.7622884511947632,80
300,6.813e-02,1,0.0001,512,50,1.8350940942764282,179
300,1.686e-02,2,0.1,512,50,1.938567340373993,54
300,6.541e-02,2,0.01,512,50,2.215078592300415,168
300,4.466e-02,2,0.001,512,50,2.2280433773994446,119
300,7.168e-02,2,0.0001,512,50,1.9881845712661743,183
300,6.542e-02,3,0.1,512,50,2.3252832293510437,169
300,4.935e-02,3,0.01,512,50,2.3641796708106995,136
300,3.738e-02,3,0.001,512,50,2.248489022254944,115
300,6.933e-02,3,0.0001,512,50,2.1876510977745056,180
300,1.681e-02,1,0.1,512,100,2.1405277252197266,51
300,2.235e-04,1,0.01,512,100,2.291872978210449,21
300,7.328e-03,1,0.001,512,100,2.383378028869629,35
300,6.468e-02,1,0.0001,512,100,2.2726741433143616,166
300,4.883e-02,2,0.1,512,100,2.592070162296295,134
300,3.275e-02,2,0.01,512,100,2.6032906770706177,91
300,1.771e-02,2,0.001,512,100,2.4005815982818604,66
300,7.360e-02,2,0.0001,512,100,2.718981146812439,186
300,1.765e-02,3,0.1,512,100,2.993247628211975,64
300,1.748e-02,3,0.01,512,100,2.8354198336601257,62
300,2.434e-02,3,0.001,512,100,2.9072275161743164,76
300,6.689e-02,3,0.0001,512,100,2.9867653250694275,177
300,1.013e-04,1,0.1,512,150,2.7491500973701477,6
300,8.490e-05,1,0.01,512,150,3.148333191871643,4
300,3.151e-03,1,0.001,512,150,2.9658212065696716,31
300,5.518e-02,1,0.0001,512,150,2.9852688908576965,159
300,4.879e-02,2,0.1,512,150,3.30117404460907,133
300,3.138e-02,2,0.01,512,150,3.1495795845985413,81
300,2.029e-02,2,0.001,512,150,3.095724105834961,74
300,5.549e-02,2,0.0001,512,150,2.962579607963562,160
300,4.839e-02,3,0.1,512,150,3.4305782318115234,126
300,1.685e-02,3,0.01,512,150,4.130457758903503,53
300,3.281e-02,3,0.001,512,150,3.5669639110565186,92
300,5.420e-02,3,0.0001,512,150,3.207674205303192,157
600,1.145e-05,1,0.1,64,20,3.6661993265151978,9
600,1.496e-05,1,0.01,64,20,3.5744442343711853,17
600,1.361e-03,1,0.001,64,20,2.518267810344696,83
600,4.643e-02,1,0.0001,64,20,2.695792853832245,163
600,3.476e-02,2,0.1,64,20,3.185982823371887,152
600,5.061e-05,2,0.01,64,20,2.8239506483078003,41
600,1.674e-02,2,0.001,64,20,2.696292281150818,113
600,6.009e-02,2,0.0001,64,20,2.882793366909027,182
600,4.935e-02,3,0.1,64,20,2.730949342250824,167
600,2.299e-05,3,0.01,64,20,3.0780214071273804,23
600,9.646e-04,3,0.001,64,20,2.7164875268936157,80
600,5.536e-02,3,0.0001,64,20,3.1056951880455017,175
600,1.047e-04,1,0.1,64,50,4.3595945835113525,55
600,1.819e-05,1,0.01,64,50,4.572774708271027,20
600,7.092e-05,1,0.001,64,50,5.1427512764930725,50
600,3.576e-02,1,0.0001,64,50,5.105351030826569,154
600,1.769e-02,2,0.1,64,50,4.338651120662689,121
600,1.877e-05,2,0.01,64,50,4.528144299983978,21
600,2.321e-05,2,0.001,64,50,4.690460026264191,25
600,2.740e-02,2,0.0001,64,50,5.081165909767151,128
600,3.418e-02,3,0.1,64,50,5.2664201855659485,149
600,3.279e-02,3,0.01,64,50,5.263428270816803,137
